company_id,flight_number,departure_date,scheduled_departure_datetime_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,daily_rank,difficulty_category,delay_minutes,transfer_bags,ssr_count,total_child_complexity,load_factor,ground_time_ratio
UA,2113,2025-08-01,2025-08-01 20:30:00+00:00,ORD,FSD,40.322318738200536,35,Difficult,-3.0,72,103,7,93.37349397590361,1.1403508771929824
UA,1495,2025-08-01,2025-08-01 21:13:00+00:00,ORD,TVC,40.29810911585018,36,Difficult,58.0,95,68,19,97.59036144578313,1.2352941176470589
UA,276,2025-08-01,2025-08-01 21:31:00+00:00,ORD,IAD,40.116428910901405,37,Difficult,12.0,67,48,6,68.5,1.0857142857142856
UA,2652,2025-08-01,2025-08-01 18:08:00+00:00,ORD,RSW,39.96889532039684,38,Difficult,20.0,66,109,16,100.0,1.2352941176470589
UA,1335,2025-08-01,2025-08-01 18:20:00+00:00,ORD,BUF,39.880627562084015,39,Difficult,7.0,96,104,17,100.0,1.5714285714285714
UA,1030,2025-08-01,2025-08-01 19:35:00+00:00,ORD,ABQ,39.55487699151911,40,Difficult,45.0,81,43,10,75.33333333333333,1.173913043478261
UA,2182,2025-08-01,2025-08-01 11:20:00+00:00,ORD,PHL,39.50838965030843,41,Difficult,22.0,23,108,18,100.0,0.391304347826087
UA,1156,2025-08-01,2025-08-01 19:55:00+00:00,ORD,MSY,39.28284203914208,42,Difficult,132.0,84,80,14,91.62011173184358,1.3392857142857142
UA,310,2025-08-01,2025-08-01 15:53:00+00:00,ORD,MCI,39.15387202766081,43,Difficult,2.0,74,119,10,100.0,1.3488372093023255
UA,2200,2025-08-01,2025-08-01 21:16:00+00:00,ORD,SEA,39.1138104990372,44,Difficult,18.0,78,80,18,97.59036144578313,1.2352941176470589
UA,1144,2025-08-01,2025-08-01 19:35:00+00:00,ORD,ONT,39.02563242047653,45,Difficult,40.0,84,108,8,93.37349397590361,1.4705882352941178
UA,2629,2025-08-01,2025-08-01 10:47:00+00:00,ORD,CLE,38.98819580412219,46,Difficult,-2.0,57,116,10,100.0,1.125
UA,769,2025-08-01,2025-08-01 21:35:00+00:00,ORD,BCN,38.7376682319437,47,Difficult,-3.0,81,61,30,99.1769547325103,1.3666666666666667
UA,1905,2025-08-01,2025-08-01 18:10:00+00:00,ORD,PIT,38.46550712718641,48,Difficult,-3.0,97,78,12,98.66666666666667,1.3043478260869565
UA,2389,2025-08-01,2025-08-01 10:57:00+00:00,ORD,RSW,38.44607894000776,49,Difficult,65.0,29,138,19,100.0,1.3214285714285714
UA,2378,2025-08-01,2025-08-01 21:42:00+00:00,ORD,LAX,38.362751439928445,50,Difficult,5.0,112,47,17,100.0,1.2419354838709677
UA,2487,2025-08-01,2025-08-01 21:23:00+00:00,ORD,PHL,38.3540082111859,51,Difficult,25.0,80,55,15,91.06145251396647,1.125
UA,1314,2025-08-01,2025-08-01 14:26:00+00:00,ORD,IAH,38.17518585768587,52,Difficult,6.0,60,94,14,97.0,1.1612903225806452
UA,1269,2025-08-01,2025-08-01 18:00:00+00:00,ORD,CLE,38.07622257472594,53,Difficult,2.0,91,118,12,98.4126984126984,1.7209302325581395
UA,767,2025-08-01,2025-08-01 21:32:00+00:00,ORD,DEN,37.66549920358833,54,Difficult,4.0,94,44,15,93.5,1.1612903225806452
UA,2201,2025-08-01,2025-08-01 14:01:00+00:00,ORD,MCO,37.576721224828255,55,Difficult,-4.0,35,101,28,97.20670391061452,1.3571428571428572
UA,2211,2025-08-01,2025-08-01 19:59:00+00:00,ORD,SEA,37.56840453607073,56,Difficult,4.0,79,87,13,100.0,1.2549019607843137
UA,1398,2025-08-01,2025-08-01 18:20:00+00:00,ORD,ATL,37.31042741207571,57,Difficult,12.0,68,96,12,93.97590361445783,1.3725490196078431
UA,3,2025-08-01,2025-08-01 15:55:00+00:00,ORD,ZRH,37.24877630190079,58,Difficult,-12.0,96,57,11,92.81437125748504,1.2758620689655173
UA,2155,2025-08-01,2025-08-01 19:40:00+00:00,ORD,LAX,37.19019005009382,59,Difficult,9.0,69,73,8,89.74358974358975,1.1363636363636365
UA,2039,2025-08-01,2025-08-01 17:51:00+00:00,ORD,MCO,37.10150875841868,60,Difficult,18.0,53,94,18,100.0,1.1935483870967742
UA,1531,2025-08-01,2025-08-01 20:20:00+00:00,ORD,DSM,37.029844933783664,61,Difficult,29.0,84,102,7,95.23809523809523,1.4883720930232558
UA,953,2025-08-01,2025-08-01 18:00:00+00:00,ORD,MUC,37.0288323269582,62,Difficult,9.0,110,89,23,98.35390946502058,11.2
UA,561,2025-08-01,2025-08-01 12:49:00+00:00,ORD,MCI,36.99393207588378,63,Difficult,-5.0,60,75,20,97.20670391061452,1.1964285714285714
UA,2106,2025-08-01,2025-08-01 21:40:00+00:00,ORD,SFO,36.9226996947362,64,Difficult,11.0,84,56,14,93.5,1.2096774193548387
UA,2011,2025-08-01,2025-08-01 08:48:00+00:00,ORD,YVR,36.919850944230404,65,Difficult,36.0,50,87,7,100.0,0.13333333333333333
UA,380,2025-08-01,2025-08-01 11:59:00+00:00,ORD,JAX,36.874605646793015,66,Difficult,5.0,38,69,9,88.66666666666667,0.5
UA,1842,2025-08-01,2025-08-01 20:20:00+00:00,ORD,SAN,36.84723973815408,67,Difficult,24.0,95,61,19,100.0,1.3709677419354838
UA,1324,2025-08-01,2025-08-01 19:48:00+00:00,ORD,SFO,36.774691662402944,68,Difficult,10.0,85,78,15,99.5,1.3548387096774193
UA,2059,2025-08-01,2025-08-01 19:55:00+00:00,ORD,PDX,36.755810109675465,69,Difficult,28.0,95,72,7,96.3855421686747,1.2745098039215685
UA,2133,2025-08-01,2025-08-01 15:40:00+00:00,ORD,EWR,36.66154577641911,70,Difficult,107.0,37,91,12,97.72727272727273,0.9016393442622951
UA,602,2025-08-01,2025-08-01 20:05:00+00:00,ORD,PHX,36.62151960930007,71,Difficult,20.0,82,58,15,93.85474860335195,1.25
UA,2148,2025-08-01,2025-08-01 19:40:00+00:00,ORD,SAT,36.58071472812934,72,Difficult,62.0,84,46,9,94.0,0.9782608695652174
UA,617,2025-08-01,2025-08-01 18:35:00+00:00,ORD,CLT,36.326672339768265,73,Difficult,4.0,60,94,8,72.89156626506023,1.7647058823529411
UA,2179,2025-08-01,2025-08-01 18:20:00+00:00,ORD,SFO,36.2935281891102,74,Difficult,3.0,49,104,11,100.0,1.1363636363636365
UA,1124,2025-08-01,2025-08-01 16:07:00+00:00,ORD,IAH,36.28589776037801,75,Difficult,13.0,112,103,15,99.4413407821229,23.160714285714285
UA,2008,2025-08-01,2025-08-01 11:02:00+00:00,ORD,MCO,36.21880795576558,76,Difficult,15.0,42,74,38,100.0,1.2272727272727273
UA,669,2025-08-01,2025-08-01 07:10:00+00:00,ORD,AUS,36.116233829704925,77,Difficult,-6.0,3,21,12,34.33734939759036,1.368421052631579
UA,1215,2025-08-01,2025-08-01 09:25:00+00:00,ORD,ANC,36.06730977618105,78,Difficult,-1.0,130,66,7,100.60240963855422,1.588235294117647
UA,534,2025-08-01,2025-08-01 17:55:00+00:00,ORD,EWR,36.03157753868401,79,Difficult,10.0,46,108,7,93.5,1.2258064516129032
UA,1996,2025-08-01,2025-08-01 08:49:00+00:00,ORD,SJU,35.66939932181934,80,Difficult,-1.0,46,113,7,100.0,1.1451612903225807
UA,467,2025-08-01,2025-08-01 14:21:00+00:00,ORD,CMH,35.52121880210034,81,Difficult,11.0,80,99,5,92.85714285714286,1.5348837209302326
UA,1634,2025-08-01,2025-08-01 14:24:00+00:00,ORD,IAD,35.43385541086307,82,Difficult,14.0,52,101,11,98.32402234636871,1.25
UA,2494,2025-08-01,2025-08-01 19:53:00+00:00,ORD,MCI,35.24983131534833,83,Difficult,9.0,80,73,8,86.03351955307262,1.5178571428571428
UA,2337,2025-08-01,2025-08-01 13:05:00+00:00,ORD,IAD,35.24475797234829,84,Difficult,4.0,75,98,5,100.0,1.3035714285714286
UA,793,2025-08-01,2025-08-01 16:20:00+00:00,ORD,DFW,35.221810133370965,85,Difficult,6.0,72,93,10,94.44444444444444,1.4883720930232558
UA,1082,2025-08-01,2025-08-01 14:12:00+00:00,ORD,PIT,35.15388377425113,86,Difficult,5.0,49,108,4,94.0,1.2391304347826086
UA,1830,2025-08-01,2025-08-01 13:12:00+00:00,ORD,DSM,35.0547910556333,87,Difficult,4.0,62,70,9,88.0,1.2608695652173914
UA,1660,2025-08-01,2025-08-01 16:50:00+00:00,ORD,SFO,35.05451932959354,88,Difficult,16.0,78,74,24,100.0,1.5909090909090908
UA,987,2025-08-01,2025-08-01 18:00:00+00:00,ORD,CDG,34.89722766613598,89,Difficult,-3.0,49,90,46,98.11320754716981,1.6451612903225807
UA,587,2025-08-01,2025-08-01 14:07:00+00:00,ORD,YUL,34.86689928298811,90,Difficult,5.0,54,68,14,94.57831325301204,1.123076923076923
UA,1491,2025-08-01,2025-08-01 10:35:00+00:00,ORD,DFW,34.77396985613696,91,Difficult,0.0,30,102,9,87.3015873015873,1.2790697674418605
UA,2417,2025-08-01,2025-08-01 16:13:00+00:00,ORD,SAN,34.68879589194359,92,Difficult,5.0,63,110,9,100.0,1.4464285714285714
UA,503,2025-08-01,2025-08-01 14:35:00+00:00,ORD,DEN,34.64311990590024,93,Difficult,2.0,35,108,9,98.29059829059828,1.1363636363636365
UA,2684,2025-08-01,2025-08-01 08:45:00+00:00,ORD,FCA,34.63180813530185,94,Difficult,-3.0,61,70,19,95.53072625698324,1.3571428571428572
UA,2329,2025-08-01,2025-08-01 14:50:00+00:00,ORD,DTW,34.622163879627124,95,Difficult,10.0,58,94,4,92.0,1.2826086956521738
UA,2440,2025-08-01,2025-08-01 13:02:00+00:00,ORD,LAS,34.37670381876461,96,Difficult,9.0,40,92,11,100.0,1.046875
UA,1146,2025-08-01,2025-08-01 08:42:00+00:00,ORD,MBJ,34.18432825086419,97,Difficult,3.0,65,33,12,96.98795180722891,0.6307692307692307
UA,359,2025-08-01,2025-08-01 09:16:00+00:00,ORD,MEX,33.937076894787936,98,Difficult,-4.0,32,139,11,98.66666666666667,1.55
UA,1834,2025-08-01,2025-08-01 11:12:00+00:00,ORD,TPA,33.78424994705771,99,Difficult,18.0,48,97,15,100.0,1.3529411764705883
UA,912,2025-08-01,2025-08-01 21:10:00+00:00,ORD,KEF,33.7406064600851,100,Difficult,35.0,120,76,13,97.1590909090909,2.0
UA,2618,2025-08-01,2025-08-01 14:23:00+00:00,ORD,STL,33.55566970800484,101,Difficult,4.0,90,58,10,88.09523809523809,1.6046511627906976
UA,2075,2025-08-01,2025-08-01 17:55:00+00:00,ORD,TPA,33.469557873045005,102,Difficult,3.0,48,94,19,101.20481927710843,1.4509803921568627
UA,118,2025-08-01,2025-08-01 18:40:00+00:00,ORD,EDI,33.43789188191399,103,Difficult,82.0,68,69,10,98.86363636363636,1.2
UA,2488,2025-08-01,2025-08-01 12:00:00+00:00,ORD,LGA,33.386029179561675,104,Difficult,34.0,11,82,16,100.0,0.3333333333333333
UA,1485,2025-08-01,2025-08-01 13:40:00+00:00,ORD,SEA,33.30778129163622,105,Difficult,7.0,69,78,11,100.0,1.3214285714285714
UA,1044,2025-08-01,2025-08-01 09:05:00+00:00,ORD,LAX,33.18303543232489,106,Difficult,-1.0,93,74,27,100.0,2.7777777777777777
UA,2232,2025-08-01,2025-08-01 07:24:00+00:00,ORD,MSP,33.15485654805871,107,Difficult,-7.0,53,20,12,69.83240223463687,1.2857142857142858
UA,2426,2025-08-01,2025-08-01 19:35:00+00:00,ORD,IAH,33.06480218341035,108,Difficult,5.0,60,79,6,88.26815642458101,1.4107142857142858
UA,2862,2025-08-01,2025-08-01 10:50:00+00:00,ORD,IAD,33.04203227586747,109,Difficult,6.0,53,82,11,100.0,1.1964285714285714
UA,1347,2025-08-01,2025-08-01 17:50:00+00:00,ORD,FLL,32.70926544209314,110,Difficult,11.0,42,77,15,90.96385542168674,1.3725490196078431
UA,416,2025-08-01,2025-08-01 21:35:00+00:00,ORD,MXP,32.49150508431756,111,Difficult,25.0,132,49,18,100.0,3.033333333333333
UA,1291,2025-08-01,2025-08-01 21:50:00+00:00,ORD,IAH,32.472793340460164,112,Difficult,-3.0,55,41,11,74.0,1.467741935483871
UA,1878,2025-08-01,2025-08-01 12:46:00+00:00,ORD,SFO,32.44178705969362,113,Difficult,5.0,29,74,19,100.0,1.0806451612903225
UA,2628,2025-08-01,2025-08-01 21:30:00+00:00,ORD,BNA,32.43667070869991,114,Difficult,22.0,42,49,8,80.44692737430168,1.1607142857142858
UA,1920,2025-08-01,2025-08-01 15:41:00+00:00,ORD,LAS,32.382234987524015,115,Difficult,8.0,68,74,3,97.20670391061452,1.1964285714285714
UA,592,2025-08-01,2025-08-01 16:50:00+00:00,ORD,JAC,32.38079699491443,116,Difficult,5.0,74,52,8,90.47619047619048,1.3255813953488371
UA,2005,2025-08-01,2025-08-01 19:52:00+00:00,ORD,TYS,32.30752866621526,117,Difficult,33.0,76,54,10,98.0,1.2391304347826086
UA,1909,2025-08-01,2025-08-01 10:51:00+00:00,ORD,TVC,32.18841994417927,118,Difficult,-2.0,75,55,14,100.0,1.3035714285714286
UA,1538,2025-08-01,2025-08-01 11:05:00+00:00,ORD,SAV,32.11197558226805,119,Difficult,5.0,33,73,15,69.27374301675978,1.8214285714285714
UA,1941,2025-08-01,2025-08-01 14:26:00+00:00,ORD,CVG,32.05256191358167,120,Difficult,7.0,44,45,6,59.523809523809526,1.6511627906976745
UA,2040,2025-08-01,2025-08-01 20:10:00+00:00,ORD,DEN,31.832220910400615,121,Difficult,0.0,77,53,7,91.06145251396647,1.375
UA,2226,2025-08-01,2025-08-01 14:20:00+00:00,ORD,CLE,31.77579286054963,122,Difficult,-1.0,56,76,10,98.88268156424581,1.2678571428571428
OO,5121,2025-08-01,2025-08-01 07:45:00+00:00,ORD,FOD,31.740061423388344,123,Difficult,-11.0,3,19,0,18.0,1.793103448275862
UA,758,2025-08-01,2025-08-01 10:35:00+00:00,ORD,EWR,31.55376936506934,124,Difficult,17.0,53,88,4,100.0,1.1964285714285714
UA,1580,2025-08-01,2025-08-01 19:35:00+00:00,ORD,YVR,31.469701060332245,125,Difficult,45.0,63,63,14,96.98795180722891,1.3846153846153846
UA,1387,2025-08-01,2025-08-01 08:50:00+00:00,ORD,SFO,31.438682919640414,126,Difficult,-1.0,84,83,22,100.0,2.053763440860215
UA,2225,2025-08-01,2025-08-01 09:15:00+00:00,ORD,PHX,31.316356387932228,127,Difficult,5.0,25,81,14,86.59217877094973,1.4107142857142858
UA,1655,2025-08-01,2025-08-01 18:00:00+00:00,ORD,DCA,31.31632243428699,128,Difficult,-2.0,50,64,9,94.0,1.1956521739130435
UA,1168,2025-08-01,2025-08-01 15:54:00+00:00,ORD,SFO,31.102902812981238,129,Difficult,9.0,50,58,12,96.5,1.1612903225806452
UA,2424,2025-08-01,2025-08-01 18:20:00+00:00,ORD,RDU,31.090531435859393,130,Difficult,7.0,79,42,10,90.5027932960894,1.4285714285714286
UA,2455,2025-08-01,2025-08-01 07:10:00+00:00,ORD,SAV,31.046594699107423,131,Difficult,19.0,19,31,29,100.0,0.8548387096774194
UA,288,2025-08-01,2025-08-01 18:05:00+00:00,ORD,SNN,31.014215315049086,132,Difficult,4.0,109,64,17,99.43181818181817,2.8266666666666667
UA,1113,2025-08-01,2025-08-01 11:59:00+00:00,ORD,ALB,30.835298080578788,133,Difficult,-8.0,65,67,9,100.0,1.2941176470588236
UA,247,2025-08-01,2025-08-01 12:45:00+00:00,ORD,OMA,30.825986930071984,134,Difficult,-4.0,92,83,7,90.0,35.54545454545455
UA,1583,2025-08-01,2025-08-01 18:35:00+00:00,ORD,BWI,30.748744080066793,135,Difficult,15.0,76,58,14,94.41340782122904,1.6071428571428572
UA,1564,2025-08-01,2025-08-01 20:05:00+00:00,ORD,MSP,30.747246737055388,136,Difficult,17.0,92,58,12,90.96385542168674,1.8333333333333333
UA,1270,2025-08-01,2025-08-01 09:23:00+00:00,ORD,PUJ,30.6564213746578,137,Difficult,-7.0,33,61,17,98.32402234636871,1.1142857142857143
UA,1448,2025-08-01,2025-08-01 14:10:00+00:00,ORD,BUF,30.589455162183803,138,Difficult,-2.0,57,78,7,91.26984126984127,1.5116279069767442
UA,1403,2025-08-01,2025-08-01 19:40:00+00:00,ORD,SLC,30.579434627035184,139,Difficult,21.0,71,73,12,81.74603174603175,2.9411764705882355
UA,1577,2025-08-01,2025-08-01 14:40:00+00:00,ORD,SFO,30.490204099990624,140,Difficult,15.0,66,88,20,100.0,1.8636363636363635
UA,2347,2025-08-01,2025-08-01 21:13:00+00:00,ORD,CLE,30.346177306427087,141,Difficult,11.0,67,70,3,69.87951807228916,2.5098039215686274
UA,777,2025-08-01,2025-08-01 19:49:00+00:00,ORD,LAS,30.3290120260659,142,Difficult,37.0,61,66,13,98.88268156424581,1.4107142857142858
UA,2370,2025-08-01,2025-08-01 14:28:00+00:00,ORD,BOS,29.886306253063978,143,Difficult,25.0,53,81,12,100.0,1.4642857142857142
UA,343,2025-08-01,2025-08-01 10:53:00+00:00,ORD,SFO,29.821826148187668,144,Difficult,4.0,28,104,14,99.33333333333333,1.5
UA,1006,2025-08-01,2025-08-01 18:00:00+00:00,ORD,LGA,29.637418231465567,145,Difficult,11.0,31,85,11,99.3975903614458,1.2549019607843137
UA,2481,2025-08-01,2025-08-01 18:20:00+00:00,ORD,SYR,29.600115759776745,146,Difficult,-5.0,71,66,15,99.33333333333333,1.6304347826086956
UA,2323,2025-08-01,2025-08-01 09:15:00+00:00,ORD,MCO,29.588528349323482,147,Difficult,-6.0,44,55,19,100.0,1.2741935483870968
UA,2653,2025-08-01,2025-08-01 10:52:00+00:00,ORD,RDU,29.576092276373302,148,Difficult,5.0,65,49,16,96.64804469273743,1.4642857142857142
OO,5136,2025-08-01,2025-08-01 07:45:00+00:00,ORD,DEC,29.470071710356276,149,Difficult,-9.0,7,17,0,18.0,30.517241379310345
UA,714,2025-08-01,2025-08-01 19:52:00+00:00,ORD,MDT,29.453029470273286,150,Difficult,18.0,54,95,4,78.66666666666666,26.462962962962962
UA,533,2025-08-01,2025-08-01 20:13:00+00:00,ORD,OMA,29.45282866756492,151,Difficult,6.0,75,74,8,95.33333333333334,1.6956521739130435
UA,695,2025-08-01,2025-08-01 18:03:00+00:00,ORD,SJU,29.44836000306773,152,Difficult,13.0,61,75,17,100.5586592178771,1.6607142857142858
UA,374,2025-08-01,2025-08-01 16:10:00+00:00,ORD,MSP,29.432889079822488,153,Difficult,95.0,86,85,4,98.4126984126984,1.7674418604651163
UA,1239,2025-08-01,2025-08-01 14:07:00+00:00,ORD,ROC,29.285910138153938,154,Difficult,0.0,52,75,8,100.0,1.326086956521739
UA,1297,2025-08-01,2025-08-01 08:45:00+00:00,ORD,DFW,29.26663596536964,155,Difficult,3.0,20,85,10,95.23809523809523,1.2325581395348837
UA,2658,2025-08-01,2025-08-01 16:00:00+00:00,ORD,SMF,29.263903876139835,156,Difficult,0.0,75,104,10,99.33333333333333,2.260869565217391
UA,1832,2025-08-01,2025-08-01 07:10:00+00:00,ORD,CMH,29.257589745450403,157,Difficult,0.0,106,49,4,83.33333333333334,12.91304347826087
OO,4748,2025-08-01,2025-08-01 20:20:00+00:00,ORD,ATW,29.19191042319816,158,Difficult,40.0,49,20,3,90.0,0.10344827586206896
UA,1301,2025-08-01,2025-08-01 20:00:00+00:00,ORD,ICT,29.080735189771655,159,Difficult,102.0,71,37,12,89.68253968253968,1.5116279069767442
UA,2683,2025-08-01,2025-08-01 14:06:00+00:00,ORD,SAN,29.030315720569433,160,Difficult,-3.0,33,69,12,96.98795180722891,1.2352941176470589
UA,1923,2025-08-01,2025-08-01 20:05:00+00:00,ORD,CID,28.959753687983568,161,Difficult,12.0,119,56,9,98.66666666666667,2.391304347826087
UA,1612,2025-08-01,2025-08-01 20:00:00+00:00,ORD,MEM,28.684939263798938,162,Difficult,7.0,67,92,13,95.23809523809523,2.4186046511627906
UA,2090,2025-08-01,2025-08-01 07:01:00+00:00,ORD,MIA,28.584978953908234,163,Difficult,23.0,29,41,14,96.08938547486034,0.9838709677419355
UA,275,2025-08-01,2025-08-01 08:45:00+00:00,ORD,RAP,28.551330439421683,164,Difficult,-4.0,68,47,4,96.66666666666667,1.2391304347826086
UA,1933,2025-08-01,2025-08-01 08:47:00+00:00,ORD,LAS,28.540136371292025,165,Difficult,-3.0,93,40,4,100.0,1.375
UA,2202,2025-08-01,2025-08-01 18:25:00+00:00,ORD,IAH,28.49983890638299,166,Difficult,3.0,60,55,11,100.0,1.3392857142857142
UA,1414,2025-08-01,2025-08-01 08:45:00+00:00,ORD,BOI,28.359195972432943,167,Difficult,40.0,40,70,15,96.03174603174604,1.4883720930232558
UA,1823,2025-08-01,2025-08-01 07:10:00+00:00,ORD,IAH,28.324584697139134,168,Difficult,25.0,35,89,15,100.0,1.5441176470588236
UA,1967,2025-08-01,2025-08-01 18:15:00+00:00,ORD,LAX,28.29385374278556,169,Difficult,-1.0,35,84,8,100.0,1.3035714285714286
UA,2100,2025-08-01,2025-08-01 13:11:00+00:00,ORD,SLC,28.26191270723313,170,Difficult,-3.0,51,85,10,89.7590361445783,1.8235294117647058
UA,2071,2025-08-01,2025-08-01 07:11:00+00:00,ORD,SAN,28.216037157983042,171,Difficult,0.0,25,27,31,98.32402234636871,1.1774193548387097
UA,1756,2025-08-01,2025-08-01 21:14:00+00:00,ORD,YYZ,28.17271466399823,172,Difficult,24.0,62,29,12,99.3975903614458,1.1384615384615384
UA,1616,2025-08-01,2025-08-01 18:20:00+00:00,ORD,GRR,28.089439988850195,173,Difficult,1.0,92,85,6,98.4126984126984,2.0930232558139537
UA,265,2025-08-01,2025-08-01 17:55:00+00:00,ORD,YYZ,28.06131981044179,174,Difficult,2.0,36,88,3,96.82539682539682,1.3269230769230769
UA,2394,2025-08-01,2025-08-01 18:35:00+00:00,ORD,DEN,28.00276097011404,175,Difficult,37.0,49,56,15,98.29059829059828,1.4090909090909092
UA,1779,2025-08-01,2025-08-01 21:32:00+00:00,ORD,BOS,27.977923358708335,176,Difficult,35.0,29,46,9,96.64804469273743,0.9411764705882353
